seq1,seq2,item_id,category1,category2,item_definition,uni_lemma,word_1,word_2,word_3,word_for_llm,irregular,note,AoA,concreteness,concreteness_sd,iconicity,iconicity_sd,childBOI,childBOI_sd,adultBOI,adultBOI_sd,Auditory,Auditory_sd,Gustatory,Gustatory_sd,Haptic,Haptic_sd,Interoceptive,Interoceptive_sd,Olfactory,Olfactory_sd,Visual,Visual_sd,Foot_leg,Foot_leg_sd,Hand_arm,Hand_arm_sd,Head,Head_sd,Mouth,Mouth_sd,Torso,Torso_sd,phoneme,phoneme_sd,socialness,socialness_sd,semD,semD_sd,valence,valence_sd,arousal,arousal_sd,dominance,dominance_sd,imageability,imageability_sd,babiness,babiness_sd,frequency,frequency_sd,mlu,mlu_sd,contextD,contextD_sd,gpt-4o-2024-05-13_concreteness_sd,gpt-4o-2024-05-13_iconicity_sd,gpt-4o-2024-05-13_childBOI_sd,gpt-4o-2024-05-13_adultBOI_sd,gpt-4o-2024-05-13_Auditory_sd,gpt-4o-2024-05-13_Gustatory_sd,gpt-4o-2024-05-13_Haptic_sd,gpt-4o-2024-05-13_Interoceptive_sd,gpt-4o-2024-05-13_Olfactory_sd,gpt-4o-2024-05-13_Visual_sd,gpt-4o-2024-05-13_Foot_leg_sd,gpt-4o-2024-05-13_Hand_arm_sd,gpt-4o-2024-05-13_Head_sd,gpt-4o-2024-05-13_Mouth_sd,gpt-4o-2024-05-13_Torso_sd,gpt-4o-2024-05-13_socialness_sd,gpt-4o-2024-05-13_valence_sd,gpt-4o-2024-05-13_arousal_sd,gpt-4o-2024-05-13_dominance_sd,gpt-4o-2024-05-13_imageability_sd,gpt-4o-2024-05-13_babiness_sd,gpt-4o-mini-2024-07-18_concreteness_sd,gpt-4o-mini-2024-07-18_iconicity_sd,gpt-4o-mini-2024-07-18_childBOI_sd,gpt-4o-mini-2024-07-18_adultBOI_sd,gpt-4o-mini-2024-07-18_Auditory_sd,gpt-4o-mini-2024-07-18_Gustatory_sd,gpt-4o-mini-2024-07-18_Haptic_sd,gpt-4o-mini-2024-07-18_Interoceptive_sd,gpt-4o-mini-2024-07-18_Olfactory_sd,gpt-4o-mini-2024-07-18_Visual_sd,gpt-4o-mini-2024-07-18_Foot_leg_sd,gpt-4o-mini-2024-07-18_Hand_arm_sd,gpt-4o-mini-2024-07-18_Head_sd,gpt-4o-mini-2024-07-18_Mouth_sd,gpt-4o-mini-2024-07-18_Torso_sd,gpt-4o-mini-2024-07-18_socialness_sd,gpt-4o-mini-2024-07-18_valence_sd,gpt-4o-mini-2024-07-18_arousal_sd,gpt-4o-mini-2024-07-18_dominance_sd,gpt-4o-mini-2024-07-18_imageability_sd,gpt-4o-mini-2024-07-18_babiness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_babiness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_babiness_sd
597,598,item_598,pronouns,function_words,those,those,those,NA,NA,those,FALSE,NA,30,2.32,1.47,2.4,1.646545205,2.529411765,2.077809075,2,1.539600718,1.375,1.5,0.8125,1.558578412,0.9375,1.569235483,0.375,0.806225775,0.5625,1.31497782,2.8125,2.007278423,0.761904762,1.546116487,0.952380952,1.564486832,1.476190476,1.476190476,0.80952381,1.400680107,0.19047619,0.402373908,3,NA,NA,NA,2.324264311,NA,NA,NA,NA,NA,NA,NA,1.7,1.2,2.818181818,NA,3411.354677,NA,6.96434302,NA,1976,NA,0.516397779,0,0.316227766,0,1.135292424,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.674948558,0.788810638,0.816496581,1.032795559,0.567646212,0,0,0,0.516397779,0.483045892,0.527046277,0.333333333,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0.316227766,0.483045892,0.744023809,0,0.316227766,0.788810638,0,0,0,0.632455532,0,0.737864787,0,0,1.224744871,2.073644135,NA,0,0,0,0.666666667,0,0.333333333,0.674948558,0,0,1.643167673,0,0,0,0.674948558,0.377964473,0.632455532,0,0.377964473,0.516397779,1.264911064,0,0,0,0,1.159501809,0,1.013793755,1.201850425,1.763834207,0.632455532,1.646545205,0,0,0,0.516397779,0.674948558
598,599,item_599,pronouns,function_words,us,1PL,us,NA,NA,us,FALSE,NA,NA,3.59,1.45,3.363636364,2.579640567,3.730769231,2.474796029,3.08,1.913112647,1.571428571,1.685329681,0.285714286,0.859939415,1.285714286,1.791670738,1.514285714,1.788384558,0.4,0.650791373,2.685714286,1.921571486,0.771428571,1.535572595,1.485714286,1.930733304,1.971428571,1.971428571,1.571428571,1.974628994,0.885714286,1.586179809,2,NA,NA,NA,2.11379829,NA,NA,NA,NA,NA,NA,NA,2,1.7,4.916666667,NA,1541.112092,NA,8.651394422,NA,920,NA,0.516397779,0,0.316227766,0,1.135292424,0,0.316227766,1.577621275,0,0.737864787,0.316227766,1.197219,0.823272602,0.918936583,1.269295518,1.885618083,1.316561177,0.567646212,0.316227766,0.483045892,0.483045892,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0.316227766,0.483045892,0.5,0,0.316227766,1.728840331,0,0,0,0.516397779,0,0.737864787,0,0,1.224744871,2.073644135,NA,0,0,0,0.666666667,0,0.333333333,0.674948558,0,0.377964473,2.049390153,0,0,1.0749677,0.674948558,0.377964473,0.516397779,0,0.377964473,0.516397779,1.264911064,0,0.316227766,0,0,1.316561177,0,0.707106781,1.452966315,1.763834207,0.632455532,0.971825316,0,0,1.08012345,0.527046277,1.197219
599,600,item_600,pronouns,function_words,we,1PL,we,NA,NA,we,FALSE,NA,30,3.08,1.41,2.9,2.846049894,3.620689655,2.381682975,2.47826087,2.086091718,2.388888889,1.786843714,0.333333333,1.188177052,1.666666667,1.970368732,1.666666667,1.940285,0.5,1.200490096,4.055555556,1.211329956,1.157894737,1.740471133,1.368421053,1.832136771,2,2,1.842105263,2.088677356,1.157894737,1.740471133,2,NA,NA,NA,2.205070292,NA,NA,NA,NA,NA,NA,NA,2.3,1.8,2.461538462,NA,9489.322043,NA,8.702668928,NA,3974,NA,0.516397779,0,0.316227766,0,1.159501809,0,0.316227766,1.577621275,0,0.737864787,0.316227766,1.197219,0.823272602,0.875595036,1.264911064,1.885618083,1.316561177,0.567646212,0,0.516397779,0.843274043,0.527046277,0.333333333,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,1.349897115,0.316227766,0.483045892,1.414213562,0,0.316227766,1.712697677,0,0,0.316227766,0.516397779,0,0.737864787,0,0,1.224744871,2.34520788,NA,0,0,0,0.666666667,0,0.333333333,0.674948558,0,0.377964473,2.073644135,0,0,1.0749677,0.674948558,0.377964473,0.516397779,0,1.133893419,0.516397779,1.33749351,0,0.316227766,0,0,1.316561177,0,1.013793755,1.732050808,1.95505044,0.632455532,0.971825316,0,0,1.08012345,0.516397779,1.549193338
600,601,item_601,pronouns,function_words,you,2SG,you,NA,NA,you,FALSE,NA,24,4.11,1.22,3.2,2.299758441,5.304347826,2.224548629,5.52,2.002498439,2.5,2.007339474,0.555555556,1.247219129,3,1.814970426,3.722222222,1.447332457,1.388888889,1.883016631,3.555555556,1.68809751,3.263157895,2.207112373,3.526315789,2.091475318,4.421052632,4.421052632,3.842105263,1.863782233,3.526315789,2.245202813,2,NA,NA,NA,2.030399575,NA,NA,NA,NA,NA,NA,NA,3.1,2.6,2.545454545,NA,43918.40804,NA,6.535104928,NA,8430,NA,0.516397779,0,0.316227766,0,1.159501809,0,0.316227766,1.969207398,0,0.737864787,0.316227766,1.490711985,0.699205899,0.918936583,1.429840706,2.160246899,1.316561177,0.471404521,1.269295518,0.516397779,0.699205899,0.5,0.333333333,0.440958552,0,0.699205899,0,1.577621275,0.333333333,0.333333333,1.349897115,0.316227766,0.483045892,1.6414763,0,0.316227766,1.56347192,0,0,0.316227766,0.674948558,0.316227766,0.737864787,0,0,1.224744871,2.42899156,NA,0,0.755928946,0,0.666666667,0,0.333333333,1.663329993,0,0.377964473,2.049390153,0,0,1.0749677,0.674948558,1.133893419,0.516397779,0,1.133893419,0.516397779,1.957890021,0,0.316227766,1.488047618,0,1.791957341,0,1.333333333,1.732050808,2.024845673,0.632455532,1.0749677,0,0,1.173787791,0.516397779,1.595131482
601,602,item_602,pronouns,function_words,your,2SG.POSS,your,NA,NA,your,FALSE,NA,29,2.37,1.45,3.666666667,1.922750555,4,2.309401077,2.08,1.891207727,1.166666667,1.653872461,0.166666667,0.707106781,0.666666667,1.283377896,1.277777778,1.934381055,0.166666667,0.707106781,1,1.644956642,0.857142857,1.768776817,1,1.760681686,1.80952381,1.80952381,1.476190476,1.9136104,0.619047619,1.499206139,3,NA,NA,NA,1.879740665,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,7824.824096,NA,6.852488756,NA,4325,NA,0.516397779,0,0.316227766,0,1.159501809,0,0.421637021,1.646545205,0,0.737864787,0.316227766,1.490711985,0.823272602,0.875595036,1.429840706,2.002775851,0.316227766,0.471404521,0,0.516397779,0.699205899,0.527046277,0.316227766,0.440958552,0,0.699205899,0,1.577621275,0.333333333,0.333333333,1.349897115,0.316227766,0.483045892,1.414213562,0,0.316227766,0.994428926,0,0,0.316227766,0.483045892,0.316227766,0.737864787,0,0,1.224744871,2.250925735,NA,0,0.755928946,0,0.666666667,0,0.333333333,0.674948558,0,0,1.816590212,0,0,1.059349905,0.674948558,1.133893419,0.516397779,0,1.133893419,0.516397779,1.663329993,0,0.316227766,0,0,1.523883927,0,1.013793755,1.201850425,2.002775851,0.632455532,0.971825316,0,0,1.333333333,0.527046277,1.549193338
602,603,item_603,pronouns,function_words,yourself,2SG.REFL,yourself,NA,NA,yourself,FALSE,NA,NA,4.39,1.31,4.2,2.699794231,4.586206897,2.398172539,5.583333333,2.394135347,3.388888889,1.649915823,1.111111111,1.906301898,3.166666667,2.007339474,3.555555556,1.854159782,2.222222222,2.04523997,3.666666667,1.371988681,3.380952381,2.224324403,3.476190476,2.204972735,4.333333333,4.333333333,3.666666667,2.033060091,3.333333333,2.265686062,6,NA,NA,NA,1.598667899,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.235294118,NA,1252.734412,NA,7.185960591,NA,506,NA,0.632455532,0.316227766,1.888562063,1.636391694,1.135292424,0,0.875595036,1.957890021,0.316227766,1.577621275,0.483045892,1.490711985,0.788810638,0.918936583,0.966091783,1.523883927,0.674948558,0.567646212,1.636391694,0.699205899,0.483045892,0.5,0.516397779,1.6414763,0.316227766,0.699205899,0,1.567021236,1.130388331,0.333333333,1.33749351,0.966091783,0.994428926,1.414213562,0,1.0749677,1.135292424,0.632455532,0,0.483045892,0.816496581,0.316227766,0.632455532,0.377964473,0,2.449489743,2.073644135,NA,2.035400978,1.511857892,0,2,0,1.013793755,1.523883927,0,1.214985793,0.836660027,0,0,1.33749351,0.918936583,0.534522484,0,0.421637021,1.133893419,0.516397779,1.33749351,0,1.888562063,1.457737974,0,1.988857852,0,1.322875656,1.5,1.888562063,1.316561177,0.483045892,0,0,1.0749677,0.966091783,1.577621275
603,604,item_604,question_words,function_words,how,how,how,NA,NA,how,FALSE,NA,30,1.35,0.8,1.3,0.948683298,2.62962963,2.13303951,1.846153846,1.848075923,1.8,1.934646516,0.666666667,1.496026483,1.333333333,1.718249386,1.133333333,1.641718032,0.733333333,1.579632266,1.666666667,1.951800146,0.941176471,1.784327192,1.058823529,1.819017188,2.529411765,2.529411765,2.117647059,2.204607475,1,1.903943276,2,NA,NA,NA,2.175812822,NA,NA,NA,NA,NA,NA,NA,1.7,1.3,3.583333333,NA,3383.706414,NA,6.689751466,NA,2225,NA,0.527046277,0.316227766,0.316227766,0,1.159501809,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.699205899,0.516397779,1.135292424,1.032795559,0.816496581,0,0,0,0.527046277,0.421637021,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0.316227766,0.483045892,0.881917104,0,0.316227766,0.788810638,0,0,0,0.516397779,0.316227766,0.516397779,0,0,0,2.118699811,NA,0,0,0,0,0,0.333333333,1.398411798,0,0.755928946,1.341640786,0,0,0,0.699205899,0.377964473,0.527046277,0,0.377964473,0.40824829,1.632993162,0,0,0,0,0.849836586,0,0.707106781,1.658312395,1.686548085,0.632455532,1.349897115,0,0,0,0.527046277,1.370320319
604,605,item_605,question_words,function_words,what,what,what,NA,NA,what,FALSE,NA,24,2,1.52,1.9,1.852925615,2.333333333,1.901416476,1.571428571,1.288943622,1.681818182,2.03274067,0.636363636,1.648822222,0.681818182,1.644221154,1.181818182,1.735795787,0.636363636,1.648822222,1.363636364,1.677454266,0.19047619,0.511766316,0.523809524,0.92838826,2.428571429,2.428571429,2.047619048,2.224324403,0.238095238,0.538958431,3,NA,NA,NA,2.193499425,NA,NA,NA,NA,NA,NA,NA,1.4,1.1,4.363636364,NA,14634.64912,NA,5.539749149,NA,3903,NA,0.527046277,0.316227766,0.316227766,0,1.619327707,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.699205899,0.516397779,1.159501809,1.159501809,0.816496581,0,0.316227766,0,0.516397779,1.264911064,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0.316227766,0.483045892,0.881917104,0,0.316227766,0.788810638,0,0,0,0.516397779,0.316227766,0.516397779,0,0,0,2.42899156,NA,0,0,0,0,0,0.333333333,1.398411798,0,0,1.643167673,0,0,0,0.699205899,0.377964473,0.527046277,0,0.377964473,0.516397779,1.663329993,0,0,0,0,0.849836586,0,0.707106781,1.810463415,1.728840331,0.632455532,1.349897115,0,0,0,0.527046277,1.686548085
605,606,item_606,question_words,function_words,when,when (question),when,NA,NA,when,FALSE,NA,NA,1.6,1.04,1.8,0.788810638,2.217391304,1.953005184,1.36,0.994987437,0.647058824,0.996316746,0,0,0,0,0.882352941,1.536324874,0,0,0.823529412,1.236693885,0.368421053,1.011628298,0.263157895,0.733492806,1.947368421,1.947368421,0.736842105,1.240165995,0.526315789,1.073334423,3,NA,NA,NA,2.316293623,NA,NA,NA,NA,NA,NA,NA,1.7,1.4,2.75,NA,2579.224306,NA,12.73111639,NA,1707,NA,0.527046277,0,0.316227766,0,1.159501809,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.699205899,0.788810638,0.816496581,1.032795559,0.421637021,0.316227766,0,0,0.527046277,0.421637021,0.5,0.316227766,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0.316227766,0.421637021,0.726483157,0,0.316227766,0.788810638,0,0,0,0.483045892,0,0.483045892,0,0,0,2.073644135,NA,0,0,0,0,0,0.333333333,0.843274043,0,0,1.341640786,0,0,0,0.699205899,0.377964473,0.674948558,0,0.377964473,0.40824829,1.264911064,0,0,0,0,0.849836586,0,0.707106781,1.364225462,1.728840331,0.632455532,1.349897115,0,0,0,0.516397779,1.229272594
606,607,item_607,question_words,function_words,where,where (question),where,NA,NA,where,FALSE,NA,26,1.66,0.9,3,2.260776661,2.48,2.168795396,2,1.841549442,1.842105263,1.92247404,0.263157895,0.805681579,0.842105263,1.537066394,0.842105263,1.740471133,1,1.374368542,2.947368421,2.172394588,1.45,1.959457497,1.15,1.598519051,2.5,2.5,1.55,2.089447169,0.75,1.409553867,3,NA,NA,NA,2.315856825,NA,NA,NA,NA,NA,NA,NA,1.9,1.5,2.388888889,NA,4053.960389,NA,6.012494568,NA,2093,NA,0.516397779,0,0.316227766,0,1.269295518,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.699205899,0.674948558,0.816496581,1.032795559,0.816496581,0,0,0,0.516397779,0.966091783,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0.316227766,0.483045892,0.881917104,0,0.316227766,1.054092553,0,0,0,0.483045892,0.316227766,0.483045892,0.377964473,0,0,2.073644135,NA,0,0,0,0,0,0.333333333,0.843274043,0,0,1.341640786,0,0,0,0.707106781,0.377964473,0.699205899,0,0.377964473,0.516397779,1.663329993,0,0.316227766,0,0,0.849836586,0,0.707106781,1.364225462,1.900292375,0.632455532,1.349897115,0,0,0,0.527046277,1.686548085
607,608,item_608,question_words,function_words,which,which (question),which,NA,NA,which,FALSE,NA,NA,1.54,0.95,2.5,1.900292375,2.333333333,1.736229465,1.166666667,0.481543412,0.75,1.570562532,0.5625,1.547847968,0.5625,1.547847968,0.4375,1.31497782,0.5,1.414213562,1.0625,1.87860764,0.333333333,1.188177052,1.055555556,1.830211245,1.166666667,1.166666667,0.888888889,1.711170528,0.277777778,1.178511302,3,NA,NA,NA,2.391079729,NA,NA,NA,NA,NA,NA,NA,1.6,1.4,1.214285714,NA,2072.299123,NA,8.120231214,NA,863,NA,0.527046277,0,0.316227766,0,1.33749351,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.823272602,0.788810638,1.100504935,1.032795559,0.483045892,0,0,0,0.516397779,0.421637021,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0,0.483045892,0.881917104,0,0.316227766,0.737864787,0,0,0,0.483045892,0.316227766,0.483045892,0,0,0,1.966384161,NA,0,0,0,0,0,0.333333333,1.398411798,0,0,1.341640786,0,0,0,0.674948558,0.377964473,0.699205899,0,0.377964473,0.516397779,1.632993162,0,0,0,0,0.849836586,0,1.013793755,1.201850425,1.728840331,0.632455532,1.418136492,0,0,0,0.527046277,1.032795559
608,609,item_609,question_words,function_words,who,who,who,NA,NA,who,FALSE,NA,29,1.74,1.13,3.6,2.412928143,2.615384615,2.041115834,1.88,1.423610434,1.9375,1.52616076,0.125,0.5,0.6875,1.195477589,0.1875,0.543905629,0.25,0.683130051,2.25,1.770122406,0.217391304,0.671262158,0.52173913,1.23838477,1.826086957,1.826086957,1.043478261,1.551487874,0.347826087,1.027295463,2,NA,NA,NA,2.285797277,NA,NA,NA,NA,NA,NA,NA,1.5,1.1,2.7,NA,2556.759434,NA,5.777908068,NA,1571,NA,0.516397779,0,0.316227766,0,1.159501809,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.699205899,0.674948558,1.135292424,1.032795559,1.135292424,0,0,0,0.516397779,0.674948558,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.440958552,0.333333333,0.333333333,0.632455532,0,0.421637021,0.881917104,0,0.316227766,1.316561177,0,0,0,0.516397779,0.316227766,0.516397779,0,0,0,2.073644135,NA,0,0,0,0,0,0.333333333,0.843274043,0,0,2.880972058,0,0,0,0.674948558,0.377964473,0.527046277,0,0.377964473,0.516397779,1.663329993,0,0,0,0,0.849836586,0,1.013793755,1.658312395,1.82878223,0.632455532,1.494434118,0,0,0,0.516397779,1.398411798
609,610,item_610,question_words,function_words,why,why,why,NA,NA,why,FALSE,NA,28,1.86,1.27,3.727272727,2.37027041,3.038461538,2.424553884,1.304347826,0.764840008,2.3125,2.088659857,0.5,1.316561177,0.625,0.885061203,1.1875,1.424488212,0.4375,0.892094913,1.5625,1.631716887,0.15,0.670820393,0.6,1.231174023,1.45,1.45,1.25,1.831737743,0.15,0.670820393,2,NA,NA,NA,2.014610243,NA,NA,NA,NA,NA,NA,NA,1.7,1.4,3.4,NA,2321.876261,NA,8.251332149,NA,1321,NA,0.516397779,0.316227766,0.316227766,0,1.159501809,0,0.316227766,0.875595036,0,0.737864787,0.316227766,0.699205899,0.516397779,0.875595036,1.032795559,0.875595036,0,0,0.316227766,0.516397779,2.183269719,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.440958552,0.333333333,0.333333333,0.632455532,0,0.421637021,0.881917104,0,0.316227766,0.875595036,0,0,0,0.516397779,0.316227766,0.483045892,0,0,0,2.073644135,NA,0,0,0,0,0,0.333333333,0.843274043,0,0,1.870828693,0,0.316227766,0,0.699205899,0.487950036,0.527046277,0,0.377964473,0.516397779,1.663329993,0,0,0,0,0.849836586,0,1.013793755,1.658312395,1.751190072,0.632455532,1.349897115,0,0,0,0.527046277,1.663329993
610,611,item_611,locations,function_words,about,about,about,NA,NA,about,FALSE,NA,NA,1.77,0.95,2,1.154700538,2.444444444,1.928198309,1.416666667,0.829702234,1.4375,1.965324401,0,0,0.125,0.5,0.4375,1.093541647,0,0,1.1875,1.905037182,0.117647059,0.48507125,0.117647059,0.48507125,1.941176471,1.941176471,0.294117647,0.771743633,0.058823529,0.242535625,4,NA,NA,NA,2.266162867,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,3276.377712,NA,7.537546721,NA,2140,NA,0.516397779,0,0.316227766,0,1.135292424,0,0.316227766,1.032795559,0,0.737864787,0.316227766,0.699205899,0.788810638,0.816496581,1.159501809,0.516397779,0,0,0,0.483045892,0.421637021,0.527046277,0.316227766,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.632455532,0.316227766,0.483045892,0.881917104,0,0.316227766,0.737864787,0,0,0,0.516397779,0.316227766,0.421637021,0.487950036,0,0,1.619327707,NA,0,0,0,0,0,0.333333333,0.843274043,0,0,1.643167673,0,0,0,0.632455532,0.377964473,0.699205899,0,0.377964473,0.516397779,1.264911064,0,0,0,0,0.849836586,0,0.707106781,1.201850425,1.728840331,0.632455532,1.494434118,0,0,0,0.483045892,0.948683298
611,612,item_612,locations,function_words,above,above,above,NA,NA,above,FALSE,NA,NA,3.33,1.34,3.8,1.988857852,3.34375,2.294585141,1.4,0.816496581,0.294117647,0.587867532,0,0,0.470588235,0.943242218,0.823529412,1.236693885,0,0,3.235294118,1.92124347,1.047619048,1.532194194,1.857142857,1.904880949,2.666666667,2.666666667,0.619047619,1.359271514,1.142857143,1.651838802,4,NA,NA,NA,2.24012314,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.416666667,NA,789.9734777,NA,8.828125,NA,54,NA,0.527046277,0,0.316227766,0,0.942809042,0,0.483045892,0.816496581,0,0.918936583,0.483045892,0.674948558,1.33749351,0.816496581,1.059349905,0.516397779,0.421637021,0.316227766,0,0.483045892,0.421637021,0.600925213,0.707106781,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.674948558,0,0.316227766,0.726483157,0,0.316227766,0.707106781,0,0,0,0.567646212,0,0.875595036,0.755928946,0.377964473,0.836660027,1.772810521,NA,0,0,0,0.843274043,0,0.333333333,0.421637021,0,0,0.707106781,0,0,0,0.918936583,0.377964473,0.674948558,0.516397779,0.377964473,0.516397779,0.316227766,0,0.948683298,0,0,1.316561177,0,1.013793755,0.726483157,0,0.316227766,1.229272594,0,0,0.699205899,0.632455532,0.918936583
612,613,item_613,locations,function_words,around,around,around,NA,NA,around,FALSE,NA,30,1.96,1.17,4.111111111,1.615893286,2.76,2.126812952,1.62962963,1.305260014,1.157894737,1.384965218,0.263157895,0.653376296,1.105263158,1.328940131,0.736842105,1.326738074,0.368421053,0.76088591,2.842105263,1.893355572,1.388888889,1.944491129,1.277777778,1.808657466,2.333333333,2.333333333,0.611111111,1.195033295,0.888888889,1.490711985,4,NA,NA,NA,2.19703373,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.909090909,NA,2277.312659,NA,8.904537671,NA,1052,NA,0.527046277,0.316227766,0.316227766,0,1.059349905,0,0.516397779,1.173787791,0,0.816496581,0.994428926,0.674948558,0.737864787,0.816496581,1.059349905,0.632455532,0.421637021,0,0,0.527046277,0.516397779,0.600925213,0.674948558,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.843274043,0.316227766,0.483045892,0.881917104,0,0.316227766,0.737864787,0,0,0,0.483045892,0.316227766,0.875595036,0.755928946,0.377964473,1.211060142,1.619327707,NA,0,0,0,0.843274043,0.786795792,0.881917104,0.421637021,0,1.133893419,1.140175425,0,0,0,0.788810638,0.487950036,0.674948558,0.421637021,0.377964473,0.516397779,1.349897115,0,0.966091783,0,0,1.159501809,0,1.013793755,0.881917104,0,0.632455532,1.229272594,0,0,0.632455532,0.567646212,1.429840706
